ID	BARCODE	PRIMER	ERROR
M05295:78:000000000-BJNBT:1:1102:20460:2239		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:11492:2239		IGH.forP4.1_12N	0.5882352941176471
M05295:78:000000000-BJNBT:1:1102:9671:2239		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:9577:2238		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:7597:2238		IGH.forP6_12N	0.6666666666666667
M05295:78:000000000-BJNBT:1:1102:13783:2240		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:13270:2240		IGH.forP4.2_12N	0.5
M05295:78:000000000-BJNBT:1:1102:19480:2240		IGH.forP1_08N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:13381:2237		IGH.forP135_08N	0.052631578947368474
M05295:78:000000000-BJNBT:1:1102:17686:2240		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:15546:2239		IGH.forP1_08N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:16640:2238		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:14878:2240		IGH.forP4.1_12N	0.47058823529411764
M05295:78:000000000-BJNBT:1:1102:11733:2242		IGH.forP2_08N	0.7894736842105263
M05295:78:000000000-BJNBT:1:1102:15984:2240		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:7407:2240		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:17118:2242		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:19042:2240		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:12670:2240		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:14452:2238		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:14546:2241		IGH.forP4.2_12N	0.6666666666666667
M05295:78:000000000-BJNBT:1:1102:18862:2240		IGH.forP1_08N	0.7058823529411764
M05295:78:000000000-BJNBT:1:1102:15638:2241		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:17754:2242		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:8316:2240		IGH.forP135_08N	0.736842105263158
M05295:78:000000000-BJNBT:1:1102:17905:2240		IGH.forP4.1_12N	0.4117647058823529
M05295:78:000000000-BJNBT:1:1102:16731:2241		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:9748:2242		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:14048:2241		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:10357:2242		IGH.forP4.1_12N	0.47058823529411764
M05295:78:000000000-BJNBT:1:1102:16032:2242		IGH.forP1_08N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:21755:2241		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:10802:2240		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:23830:2241		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:20111:2239		IGH.forP1_08N	0.47058823529411764
M05295:78:000000000-BJNBT:1:1102:12805:2240		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:8962:2242		IGH.forP4.1_12N	0.47058823529411764
M05295:78:000000000-BJNBT:1:1102:20131:2241		IGH.forP4.1_12N	0.5294117647058824
M05295:78:000000000-BJNBT:1:1102:8140:2242		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:7959:2241		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:21230:2242		IGH.forP4.1_12N	0.4117647058823529
M05295:78:000000000-BJNBT:1:1102:12158:2243		IGH.forP135_08N	0.052631578947368474
M05295:78:000000000-BJNBT:1:1102:12105:2243		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:8809:2242		IGH.forP4.1_12N	0.47058823529411764
M05295:78:000000000-BJNBT:1:1102:7858:2243		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:12226:2241		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:13148:2243		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:19526:2243		IGH.forP2_08N	0.0
M05295:78:000000000-BJNBT:1:1102:10440:2243		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:8590:2243		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:13330:2243		IGH.forP1_08N	0.5882352941176471
M05295:78:000000000-BJNBT:1:1102:14326:2244		IGH.forP4.1_12N	0.5294117647058824
M05295:78:000000000-BJNBT:1:1102:15455:2245		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:14613:2243		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:11227:2240		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:22229:2244		IGH.forP6_12N	0.5
M05295:78:000000000-BJNBT:1:1102:15688:2244		IGH.forP135_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:12057:2244		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:8009:2244		IGH.forP4.1_12N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:14500:2243		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:7127:2244		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:18231:2244		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:9168:2244		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:10425:2244		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:19383:2245		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:12002:2244		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:11288:2245		IGH.forP4.2_12N	0.5
M05295:78:000000000-BJNBT:1:1102:7357:2243		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:9717:2245		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:13552:2245		IGH.forP4.1_12N	0.4117647058823529
M05295:78:000000000-BJNBT:1:1102:12905:2243		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:23279:2245		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:19557:2244		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:20563:2245		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:7157:2246		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:20501:2245		IGH.forP2_08N	0.0
M05295:78:000000000-BJNBT:1:1102:22991:2245		IGH.forP4.2_12N	0.5
M05295:78:000000000-BJNBT:1:1102:18427:2245		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:20214:2245		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:11923:2245		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:19159:2244		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:15926:2245		IGH.forP135_08N	0.736842105263158
M05295:78:000000000-BJNBT:1:1102:24111:2246		IGH.forP4.2_12N	0.5
M05295:78:000000000-BJNBT:1:1102:11547:2245		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:22600:2245		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:21045:2246		IGH.forP4.2_12N	0.5
M05295:78:000000000-BJNBT:1:1102:11950:2246		IGH.forP4.1_12N	0.3529411764705882
M05295:78:000000000-BJNBT:1:1102:7321:2246		IGH.forP1_08N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:14023:2246		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:16189:2246		IGH.forP4.1_12N	0.4117647058823529
M05295:78:000000000-BJNBT:1:1102:22331:2246		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:9072:2247		IGH.forP4.1_12N	0.5294117647058824
M05295:78:000000000-BJNBT:1:1102:10537:2246		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:13362:2247		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:16167:2246		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:19105:2247		IGH.forP2_08N	0.5789473684210527
M05295:78:000000000-BJNBT:1:1102:17018:2247		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:14156:2247		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:14762:2247		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:21502:2247		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:22632:2247		IGH.forP4.1_12N	0.47058823529411764
M05295:78:000000000-BJNBT:1:1102:15290:2247		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:8260:2245		IGH.forP4.1_12N	0.7058823529411764
M05295:78:000000000-BJNBT:1:1102:12477:2247		IGH.forP1_08N	0.5882352941176471
M05295:78:000000000-BJNBT:1:1102:23379:2247		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:7473:2247		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:17832:2247		IGH.forP4.2_12N	0.33333333333333337
M05295:78:000000000-BJNBT:1:1102:24184:2247		IGH.forP4.1_12N	0.4117647058823529
M05295:78:000000000-BJNBT:1:1102:14682:2246		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:16051:2248		IGH.forP4.1_12N	0.47058823529411764
M05295:78:000000000-BJNBT:1:1102:17629:2248		IGH.forP4.1_12N	0.5882352941176471
M05295:78:000000000-BJNBT:1:1102:18131:2247		IGH.forP4.2_12N	0.6111111111111112
M05295:78:000000000-BJNBT:1:1102:23591:2247		IGH.forP4.1_12N	0.47058823529411764
M05295:78:000000000-BJNBT:1:1102:7901:2248		IGH.forP6_12N	0.33333333333333337
M05295:78:000000000-BJNBT:1:1102:17220:2247		IGH.forP2_08N	0.0
M05295:78:000000000-BJNBT:1:1102:8992:2248		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:22285:2247		IGH.forP4.2_12N	0.5555555555555556
M05295:78:000000000-BJNBT:1:1102:18455:2248		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:9228:2248		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:22912:2247		IGH.forP4.1_12N	0.05882352941176472
M05295:78:000000000-BJNBT:1:1102:15229:2246		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:8411:2246		IGH.forP4.2_12N	0.6111111111111112
M05295:78:000000000-BJNBT:1:1102:18486:2248		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:12555:2248		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:23108:2247		IGH.forP4.2_12N	0.5
M05295:78:000000000-BJNBT:1:1102:15402:2248		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:20956:2248		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:9047:2248		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:8056:2248		IGH.forP2_08N	0.5263157894736843
M05295:78:000000000-BJNBT:1:1102:14844:2248		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:20438:2248		IGH.forP1_08N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:15485:2250		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:11967:2248		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:16624:2249		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:18022:2249		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:17104:2249		IGH.forP6_12N	0.4444444444444444
M05295:78:000000000-BJNBT:1:1102:10187:2249		IGH.forP2_08N	0.736842105263158
M05295:78:000000000-BJNBT:1:1102:8448:2249		IGH.forP135_08N	0.052631578947368474
M05295:78:000000000-BJNBT:1:1102:9689:2249		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:8613:2248		IGH.forP4.1_12N	0.5882352941176471
M05295:78:000000000-BJNBT:1:1102:13035:2249		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:10333:2249		IGH.forP1_08N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:22530:2249		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:15266:2248		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:21332:2249		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:23877:2250		IGH.forP4.1_12N	0.47058823529411764
M05295:78:000000000-BJNBT:1:1102:7770:2250		IGH.forP4.1_12N	0.5294117647058824
M05295:78:000000000-BJNBT:1:1102:21174:2250		IGH.forP4.1_12N	0.5294117647058824
M05295:78:000000000-BJNBT:1:1102:7673:2249		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:19308:2249		IGH.forP1_08N	0.5882352941176471
M05295:78:000000000-BJNBT:1:1102:10206:2250		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:9520:2251		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:20669:2250		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:8349:2249		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:12266:2251		IGH.forP1_08N	0.5882352941176471
M05295:78:000000000-BJNBT:1:1102:7238:2250		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:19059:2251		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:23566:2251		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:12024:2251		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:17313:2252		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:16968:2252		IGH.forP4.1_12N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:11306:2249		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:16831:2250		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:19582:2251		IGH.forP4.2_12N	0.0
M05295:78:000000000-BJNBT:1:1102:11273:2251		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:23037:2250		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:22840:2251		IGH.forP1_08N	0.5882352941176471
M05295:78:000000000-BJNBT:1:1102:23206:2250		IGH.forP1_08N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:9992:2251		IGH.forP4.1_12N	0.2941176470588235
M05295:78:000000000-BJNBT:1:1102:7458:2252		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:16286:2251		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:18682:2251		IGH.forP4.1_12N	0.47058823529411764
M05295:78:000000000-BJNBT:1:1102:17170:2252		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:16755:2251		IGH.forP4.1_12N	0.5294117647058824
M05295:78:000000000-BJNBT:1:1102:22460:2251		IGH.forP135_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:17347:2250		IGH.forP4.1_12N	0.5294117647058824
M05295:78:000000000-BJNBT:1:1102:11049:2251		IGH.forP135_08N	0.736842105263158
M05295:78:000000000-BJNBT:1:1102:15960:2251		IGH.forP1_08N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:21686:2252		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:12361:2251		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:16679:2252		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:14352:2252		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:13685:2251		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:15869:2251		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:10840:2252		IGH.forP1_08N	0.47058823529411764
M05295:78:000000000-BJNBT:1:1102:17556:2251		IGH.forP135_08N	0.5263157894736843
M05295:78:000000000-BJNBT:1:1102:18114:2252		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:9913:2251		IGH.forP1_08N	0.47058823529411764
M05295:78:000000000-BJNBT:1:1102:8223:2252		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:13707:2253		IGH.forP4.1_12N	0.7058823529411764
M05295:78:000000000-BJNBT:1:1102:22438:2252		IGH.forP4.1_12N	0.5294117647058824
M05295:78:000000000-BJNBT:1:1102:19083:2253		IGH.forP2_08N	0.7894736842105263
M05295:78:000000000-BJNBT:1:1102:13438:2252		IGH.forP1_08N	0.7647058823529411
M05295:78:000000000-BJNBT:1:1102:7701:2252		IGH.forP2_08N	0.736842105263158
M05295:78:000000000-BJNBT:1:1102:22717:2252		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:12501:2252		IGH.forP6_12N	0.6666666666666667
M05295:78:000000000-BJNBT:1:1102:22104:2252		IGH.forP4.2_12N	0.5
M05295:78:000000000-BJNBT:1:1102:17712:2253		IGH.forP4.1_12N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:16110:2254		IGH.forP2_08N	0.0
M05295:78:000000000-BJNBT:1:1102:18546:2253		IGH.forP2_08N	0.7894736842105263
M05295:78:000000000-BJNBT:1:1102:9215:2252		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:21967:2253		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:9091:2254		IGH.forP4.1_12N	0.47058823529411764
M05295:78:000000000-BJNBT:1:1102:22408:2252		IGH.forP135_08N	0.052631578947368474
M05295:78:000000000-BJNBT:1:1102:15116:2253		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:24093:2252		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:7617:2253		IGH.forP4.1_12N	0.3529411764705882
M05295:78:000000000-BJNBT:1:1102:23507:2254		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:14295:2253		IGH.forP4.1_12N	0.5294117647058824
M05295:78:000000000-BJNBT:1:1102:19738:2254		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:10127:2255		IGH.forP4.1_12N	0.7058823529411764
M05295:78:000000000-BJNBT:1:1102:11449:2252		IGH.forP2_08N	0.0
M05295:78:000000000-BJNBT:1:1102:15026:2253		IGH.forP4.1_12N	0.47058823529411764
M05295:78:000000000-BJNBT:1:1102:15468:2255		IGH.forP4.1_12N	0.7058823529411764
M05295:78:000000000-BJNBT:1:1102:20175:2254		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:23655:2254		IGH.forP4.1_12N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:8848:2254		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:14512:2255		IGH.forP4.1_12N	0.5294117647058824
M05295:78:000000000-BJNBT:1:1102:18060:2254		IGH.forP4.1_12N	0.47058823529411764
M05295:78:000000000-BJNBT:1:1102:11134:2254		IGH.forP4.1_12N	0.7058823529411764
M05295:78:000000000-BJNBT:1:1102:21268:2254		IGH.forP4.1_12N	0.47058823529411764
M05295:78:000000000-BJNBT:1:1102:12617:2254		IGH.forP4.1_12N	0.5294117647058824
M05295:78:000000000-BJNBT:1:1102:23674:2256		IGH.forP4.1_12N	0.5294117647058824
M05295:78:000000000-BJNBT:1:1102:16259:2255		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:18582:2254		IGH.forP4.2_12N	0.5
M05295:78:000000000-BJNBT:1:1102:15243:2255		IGH.forP4.2_12N	0.5555555555555556
M05295:78:000000000-BJNBT:1:1102:22207:2255		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:10287:2255		IGH.forP4.2_12N	0.4444444444444444
M05295:78:000000000-BJNBT:1:1102:8939:2256		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:17865:2255		IGH.forP4.1_12N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:18173:2255		IGH.forP2_08N	0.736842105263158
M05295:78:000000000-BJNBT:1:1102:11477:2254		IGH.forP4.1_12N	0.47058823529411764
M05295:78:000000000-BJNBT:1:1102:13522:2256		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:21077:2255		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:22551:2255		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:17200:2255		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:14890:2255		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:12651:2256		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:8800:2256		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:12085:2254		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:11744:2257		IGH.forP6_12N	0.38888888888888884
M05295:78:000000000-BJNBT:1:1102:21562:2256		IGH.forP4.1_12N	0.7058823529411764
M05295:78:000000000-BJNBT:1:1102:21026:2256		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:21208:2257		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:20843:2256		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:23741:2256		IGH.forP4.2_12N	0.6666666666666667
M05295:78:000000000-BJNBT:1:1102:13590:2256		IGH.forP6_12N	0.5
M05295:78:000000000-BJNBT:1:1102:21006:2255		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:20642:2257		IGH.forP6_12N	0.0
M05295:78:000000000-BJNBT:1:1102:16380:2257		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:21608:2257		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:14184:2257		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:20304:2257		IGH.forP1_08N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:22698:2257		IGH.forP4.2_12N	0.5
M05295:78:000000000-BJNBT:1:1102:10881:2259		IGH.forP4.1_12N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:13212:2259		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:10473:2256		IGH.forP4.1_12N	0.5294117647058824
M05295:78:000000000-BJNBT:1:1102:17975:2257		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:22038:2257		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:13161:2257		IGH.forP4.1_12N	0.7058823529411764
M05295:78:000000000-BJNBT:1:1102:22766:2257		IGH.forP1_08N	0.47058823529411764
M05295:78:000000000-BJNBT:1:1102:21710:2258		IGH.forP4.1_12N	0.7058823529411764
M05295:78:000000000-BJNBT:1:1102:12829:2257		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:9799:2257		IGH.forP4.1_12N	0.5294117647058824
M05295:78:000000000-BJNBT:1:1102:20286:2258		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:11383:2258		IGH.forP1_08N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:24130:2258		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:8275:2256		IGH.forP1_08N	0.5882352941176471
M05295:78:000000000-BJNBT:1:1102:19701:2259		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:8030:2260		IGH.forP4.1_12N	0.5294117647058824
M05295:78:000000000-BJNBT:1:1102:15214:2256		IGH.forP4.1_12N	0.5882352941176471
M05295:78:000000000-BJNBT:1:1102:21095:2259		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:8394:2259		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:11784:2258		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:7509:2259		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:10647:2259		IGH.forP4.1_12N	0.4117647058823529
M05295:78:000000000-BJNBT:1:1102:19183:2258		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:16509:2259		IGH.forP4.1_12N	0.47058823529411764
M05295:78:000000000-BJNBT:1:1102:17791:2259		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:16732:2259		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:21391:2259		IGH.forP1_08N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:23625:2261		IGH.forP4.2_12N	0.5555555555555556
M05295:78:000000000-BJNBT:1:1102:18319:2257		IGH.forP4.2_12N	0.5555555555555556
M05295:78:000000000-BJNBT:1:1102:9244:2260		IGH.forP1_08N	0.5882352941176471
M05295:78:000000000-BJNBT:1:1102:13111:2258		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:20093:2259		IGH.forP1_08N	0.8235294117647058
M05295:78:000000000-BJNBT:1:1102:21659:2260		IGH.forP2_08N	0.736842105263158
M05295:78:000000000-BJNBT:1:1102:16596:2260		IGH.forP135_08N	0.052631578947368474
M05295:78:000000000-BJNBT:1:1102:8511:2261		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:23004:2260		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:17380:2258		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:16531:2260		IGH.forP4.2_12N	0.5
M05295:78:000000000-BJNBT:1:1102:16770:2260		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:12314:2259		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:10699:2261		IGH.forP4.2_12N	0.0
M05295:78:000000000-BJNBT:1:1102:24358:2260		IGH.forP1_08N	0.7058823529411764
M05295:78:000000000-BJNBT:1:1102:14694:2259		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:17059:2260		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:18932:2262		IGH.forP2_08N	0.5789473684210527
M05295:78:000000000-BJNBT:1:1102:12233:2261		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:14861:2259		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:11666:2260		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:13640:2261		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:7882:2260		IGH.forP4.1_12N	0.47058823529411764
M05295:78:000000000-BJNBT:1:1102:18846:2262		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:13464:2260		IGH.forP4.1_12N	0.5294117647058824
